instance_name,dataset,num_constraints,greedy_weight,exact_weight,approximation_ratio,greedy_runtime_sec,exact_runtime_sec,exact_success,exact_error,failure_2x,greedy_cardinality,exact_cardinality,greedy_iterations,num_discovered_muses,avg_discovered_mus_size,max_discovered_mus_size,conflict_density,overlap_measure,weight_min,weight_max,weight_mean,weight_variance,target_size,seed,num_conflicting_types,max_depth
dataset_a_single_conflict,A,200,1.0,1.0,1.0,0.025506624951958656,0.03129695903044194,True,,False,1,1.0,1,1,2.0,2,0.005,0.0,1.0,3.0,2.02,0.38959999999999945,200,1,,
dataset_a_single_conflict,A,200,1.0,1.0,1.0,0.025523875025101006,0.031629125005565584,True,,False,1,1.0,1,1,2.0,2,0.005,0.0,1.0,3.0,2.05,0.4374999999999997,200,2,,
dataset_a_single_conflict,A,200,1.0,1.0,1.0,0.02520337502937764,0.030997499939985573,True,,False,1,1.0,1,1,2.0,2,0.005,0.0,1.0,3.0,2.0,0.44,200,3,,
dataset_a_single_conflict,A,200,1.0,1.0,1.0,0.0247583749005571,0.030989666935056448,True,,False,1,1.0,1,1,2.0,2,0.005,0.0,1.0,3.0,1.965,0.41377500000000006,200,4,,
dataset_a_single_conflict,A,200,1.0,1.0,1.0,0.025848958059214056,0.03149929200299084,True,,False,1,1.0,1,1,2.0,2,0.005,0.0,1.0,3.0,2.055,0.4419749999999992,200,5,,
dataset_a_single_conflict,A,200,1.0,1.0,1.0,0.025663374923169613,0.031003332929685712,True,,False,1,1.0,1,1,2.0,2,0.005,0.0,1.0,3.0,2.015,0.4347750000000003,200,6,,
dataset_a_single_conflict,A,200,1.0,1.0,1.0,0.02385483297985047,0.030573458061553538,True,,False,1,1.0,1,1,2.0,2,0.005,0.0,1.0,3.0,1.945,0.4319749999999985,200,7,,
dataset_a_single_conflict,A,200,1.0,1.0,1.0,0.02566070796456188,0.031082959030754864,True,,False,1,1.0,1,1,2.0,2,0.005,0.0,1.0,3.0,2.075,0.42937499999999934,200,8,,
dataset_a_single_conflict,A,200,1.0,1.0,1.0,0.024308459018357098,0.030596125056035817,True,,False,1,1.0,1,1,2.0,2,0.005,0.0,1.0,3.0,1.97,0.41910000000000047,200,9,,
dataset_a_single_conflict,A,200,1.0,1.0,1.0,0.025907333008944988,0.03137912496458739,True,,False,1,1.0,1,1,2.0,2,0.005,0.0,1.0,3.0,2.055,0.4119749999999992,200,10,,
dataset_a_single_conflict,A,200,1.0,1.0,1.0,0.0250841659726575,0.031231416040100157,True,,False,1,1.0,1,1,2.0,2,0.005,0.0,1.0,3.0,2.035,0.3837750000000002,200,11,,
dataset_a_single_conflict,A,200,1.0,1.0,1.0,0.02539658290334046,0.03150041704066098,True,,False,1,1.0,1,1,2.0,2,0.005,0.0,1.0,3.0,2.055,0.4219749999999992,200,12,,
dataset_a_single_conflict,A,200,1.0,1.0,1.0,0.026005291030742228,0.03133975004311651,True,,False,1,1.0,1,1,2.0,2,0.005,0.0,1.0,3.0,2.025,0.3843749999999996,200,13,,
dataset_a_single_conflict,A,200,1.0,1.0,1.0,0.02570729097351432,0.031314457999542356,True,,False,1,1.0,1,1,2.0,2,0.005,0.0,1.0,3.0,2.025,0.4643749999999995,200,14,,
dataset_a_single_conflict,A,200,1.0,1.0,1.0,0.026330374996177852,0.03157312504481524,True,,False,1,1.0,1,1,2.0,2,0.005,0.0,1.0,3.0,2.065,0.4507750000000009,200,15,,
dataset_a_single_conflict,A,200,1.0,1.0,1.0,0.02418087504338473,0.03071629104670137,True,,False,1,1.0,1,1,2.0,2,0.005,0.0,1.0,3.0,1.955,0.3929750000000012,200,16,,
dataset_a_single_conflict,A,200,1.0,1.0,1.0,0.02571491606067866,0.03149929200299084,True,,False,1,1.0,1,1,2.0,2,0.005,0.0,1.0,3.0,2.045,0.3629750000000012,200,17,,
dataset_a_single_conflict,A,200,1.0,1.0,1.0,0.02614745800383389,0.03147549997083843,True,,False,1,1.0,1,1,2.0,2,0.005,0.0,1.0,3.0,2.065,0.45077500000000065,200,18,,
dataset_a_single_conflict,A,200,1.0,1.0,1.0,0.025657624937593937,0.03133791696745902,True,,False,1,1.0,1,1,2.0,2,0.005,0.0,1.0,3.0,2.055,0.4119749999999994,200,19,,
dataset_b_overlapping_conflicts,B,10,6.0,6.0,1.0,0.006202624994330108,0.0030369580490514636,True,,False,3,3.0,5,5,2.0,2,0.5,0.26666666666666666,1.0,4.0,2.4,0.8400000000000001,10,0,4.0,
dataset_b_overlapping_conflicts,B,10,6.0,6.0,1.0,0.0059353329706937075,0.0029403329826891422,True,,False,3,3.0,5,5,2.0,2,0.5,0.26666666666666666,1.0,4.0,2.4,0.6400000000000001,10,1,4.0,
dataset_b_overlapping_conflicts,B,10,6.0,6.0,1.0,0.00568629102781415,0.002880499931052327,True,,False,3,3.0,5,5,2.0,2,0.5,0.26666666666666666,1.0,4.0,2.1,0.89,10,2,4.0,
dataset_b_overlapping_conflicts,B,10,6.0,6.0,1.0,0.006046916940249503,0.003021333017386496,True,,False,3,3.0,5,5,2.0,2,0.5,0.26666666666666666,1.0,4.0,2.4,0.6400000000000001,10,3,4.0,
dataset_b_overlapping_conflicts,B,10,6.0,6.0,1.0,0.005636583897285163,0.002784125041216612,True,,False,3,3.0,5,5,2.0,2,0.5,0.26666666666666666,1.0,4.0,2.1,0.69,10,4,4.0,
dataset_b_overlapping_conflicts,B,10,6.0,6.0,1.0,0.0056725830072537065,0.0027214580914005637,True,,False,3,3.0,5,5,2.0,2,0.5,0.26666666666666666,1.0,4.0,2.0,0.8,10,5,4.0,
dataset_b_overlapping_conflicts,B,10,6.0,6.0,1.0,0.0061837079701945186,0.0029691660311073065,True,,False,3,3.0,5,5,2.0,2,0.5,0.26666666666666666,1.0,4.0,2.4,0.6400000000000001,10,6,4.0,
dataset_b_overlapping_conflicts,B,10,6.0,6.0,1.0,0.0054857919458299875,0.0027087919879704714,True,,False,3,3.0,5,5,2.0,2,0.5,0.26666666666666666,1.0,4.0,2.0,1.2,10,7,4.0,
dataset_b_overlapping_conflicts,B,10,6.0,6.0,1.0,0.005523707950487733,0.002731874934397638,True,,False,3,3.0,5,5,2.0,2,0.5,0.26666666666666666,1.0,4.0,2.1,0.69,10,8,4.0,
dataset_b_overlapping_conflicts,B,10,6.0,6.0,1.0,0.006010749959386885,0.0029776670271530747,True,,False,3,3.0,5,5,2.0,2,0.5,0.26666666666666666,1.0,4.0,2.3,0.8099999999999999,10,9,4.0,
dataset_b_overlapping_conflicts,B,10,6.0,6.0,1.0,0.005743541056290269,0.003043249947950244,True,,False,3,3.0,5,5,2.0,2,0.5,0.26666666666666666,1.0,4.0,2.3,0.61,10,10,4.0,
dataset_b_overlapping_conflicts,B,10,6.0,6.0,1.0,0.00586091703735292,0.002862374996766448,True,,False,3,3.0,5,5,2.0,2,0.5,0.26666666666666666,1.0,4.0,2.4,0.6400000000000001,10,11,4.0,
dataset_b_overlapping_conflicts,B,10,6.0,6.0,1.0,0.005991749931126833,0.0030074160313233733,True,,False,3,3.0,5,5,2.0,2,0.5,0.26666666666666666,1.0,4.0,2.1,0.89,10,12,4.0,
dataset_b_overlapping_conflicts,B,10,6.0,6.0,1.0,0.005666290991939604,0.002712832996621728,True,,False,3,3.0,5,5,2.0,2,0.5,0.26666666666666666,1.0,4.0,2.2,0.5599999999999999,10,13,4.0,
dataset_b_overlapping_conflicts,B,10,6.0,6.0,1.0,0.006114457966759801,0.003015915979631245,True,,False,3,3.0,5,5,2.0,2,0.5,0.26666666666666666,1.0,4.0,2.2,0.76,10,14,4.0,
dataset_b_overlapping_conflicts,B,10,6.0,6.0,1.0,0.0056404999922961,0.0028761669527739286,True,,False,3,3.0,5,5,2.0,2,0.5,0.26666666666666666,1.0,4.0,2.1,0.89,10,15,4.0,
dataset_b_overlapping_conflicts,B,10,6.0,6.0,1.0,0.006122249993495643,0.0029338750755414367,True,,False,3,3.0,5,5,2.0,2,0.5,0.26666666666666666,1.0,4.0,2.3,0.8099999999999999,10,16,4.0,
dataset_b_overlapping_conflicts,B,10,6.0,6.0,1.0,0.006272959057241678,0.0029927920550107956,True,,False,3,3.0,5,5,2.0,2,0.5,0.26666666666666666,1.0,4.0,2.4,0.6400000000000001,10,17,4.0,
dataset_b_overlapping_conflicts,B,10,6.0,6.0,1.0,0.00600275001488626,0.002953333081677556,True,,False,3,3.0,5,5,2.0,2,0.5,0.26666666666666666,1.0,4.0,2.5,0.65,10,18,4.0,
dataset_b_overlapping_conflicts,B,10,6.0,6.0,1.0,0.005950750084593892,0.0029718750156462193,True,,False,3,3.0,5,5,2.0,2,0.5,0.26666666666666666,1.0,4.0,2.2,0.76,10,19,4.0,
dataset_b_overlapping_conflicts,B,20,6.0,6.0,1.0,0.010500332922674716,0.0046559590846300125,True,,False,3,3.0,5,5,2.0,2,0.25,0.26666666666666666,1.0,4.0,2.25,0.6875,20,0,4.0,
dataset_b_overlapping_conflicts,B,20,6.0,6.0,1.0,0.010344582959078252,0.004780874936841428,True,,False,3,3.0,5,5,2.0,2,0.25,0.26666666666666666,1.0,4.0,2.2,0.46000000000000013,20,1,4.0,
dataset_b_overlapping_conflicts,B,20,6.0,6.0,1.0,0.01019966695457697,0.0044064579997211695,True,,False,3,3.0,5,5,2.0,2,0.25,0.26666666666666666,1.0,4.0,2.1,0.6900000000000002,20,2,4.0,
dataset_b_overlapping_conflicts,B,20,6.0,6.0,1.0,0.010273082996718585,0.004488749895244837,True,,False,3,3.0,5,5,2.0,2,0.25,0.26666666666666666,1.0,4.0,2.2,0.6600000000000004,20,3,4.0,
dataset_b_overlapping_conflicts,B,20,6.0,6.0,1.0,0.009873957955278456,0.004414834082126617,True,,False,3,3.0,5,5,2.0,2,0.25,0.26666666666666666,1.0,4.0,2.0,0.5,20,4,4.0,
dataset_b_overlapping_conflicts,B,20,6.0,6.0,1.0,0.00988429191056639,0.004432916990481317,True,,False,3,3.0,5,5,2.0,2,0.25,0.26666666666666666,1.0,4.0,2.1,0.5900000000000001,20,5,4.0,
dataset_b_overlapping_conflicts,B,20,6.0,6.0,1.0,0.010100375046022236,0.0044599579414352775,True,,False,3,3.0,5,5,2.0,2,0.25,0.26666666666666666,1.0,4.0,2.1,0.48999999999999994,20,6,4.0,
dataset_b_overlapping_conflicts,B,20,6.0,6.0,1.0,0.009021249949000776,0.004286458948627114,True,,False,3,3.0,5,5,2.0,2,0.25,0.26666666666666666,1.0,4.0,1.85,0.7275000000000003,20,7,4.0,
dataset_b_overlapping_conflicts,B,20,6.0,6.0,1.0,0.010216708993539214,0.004577166051603854,True,,False,3,3.0,5,5,2.0,2,0.25,0.26666666666666666,1.0,4.0,2.2,0.5600000000000003,20,8,4.0,
dataset_b_overlapping_conflicts,B,20,6.0,6.0,1.0,0.010429083020426333,0.004542291979305446,True,,False,3,3.0,5,5,2.0,2,0.25,0.26666666666666666,1.0,4.0,2.15,0.5275000000000003,20,9,4.0,
dataset_b_overlapping_conflicts,B,20,6.0,6.0,1.0,0.010291083017364144,0.004589874995872378,True,,False,3,3.0,5,5,2.0,2,0.25,0.26666666666666666,1.0,4.0,2.3,0.61,20,10,4.0,
